aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,totalPages,totalFlights,nb_of_pages_already_retrieved,completion,response,timestamp,message
,,,,,,LCY,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LCY&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LCY&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LCY&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LCY&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=17.0&totalFlights=1632.0&nb_of_pages_already_retrieved=17.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:43.853492&totalPages=17.0&totalFlights=1632.0&nb_of_pages_already_retrieved=17.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:43.853492&totalPages=17.0&totalFlights=1632.0&nb_of_pages_already_retrieved=17.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:43.853492,17.0,1632.0,17.0,100.0,<Response [200]>,2025-11-02T13:40:43.853492,
,,,,,,LGW,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LGW&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LGW&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LGW&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LGW&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=8.0&totalFlights=749.0&nb_of_pages_already_retrieved=8.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:43.945306&totalPages=8.0&totalFlights=749.0&nb_of_pages_already_retrieved=8.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:43.945306&totalPages=8.0&totalFlights=749.0&nb_of_pages_already_retrieved=8.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:43.945306,8.0,749.0,8.0,100.0,<Response [200]>,2025-11-02T13:40:43.945306,
,,,,,,LHR,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LHR&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LHR&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LHR&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LHR&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=24.0&totalFlights=2354.0&nb_of_pages_already_retrieved=24.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.072064&totalPages=24.0&totalFlights=2354.0&nb_of_pages_already_retrieved=24.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.072064&totalPages=24.0&totalFlights=2354.0&nb_of_pages_already_retrieved=24.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.072064,24.0,2354.0,24.0,100.0,<Response [200]>,2025-11-02T13:40:44.072064,
,,,,,,LIN,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LIN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LIN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LIN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LIN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=16.0&totalFlights=1536.0&nb_of_pages_already_retrieved=16.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.270279&totalPages=16.0&totalFlights=1536.0&nb_of_pages_already_retrieved=16.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.270279&totalPages=16.0&totalFlights=1536.0&nb_of_pages_already_retrieved=16.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.270279,16.0,1536.0,16.0,100.0,<Response [200]>,2025-11-02T13:40:44.270279,
,,,,,,LIS,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LIS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LIS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LIS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LIS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=15.0&totalFlights=1425.0&nb_of_pages_already_retrieved=15.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.781004&totalPages=15.0&totalFlights=1425.0&nb_of_pages_already_retrieved=15.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.781004&totalPages=15.0&totalFlights=1425.0&nb_of_pages_already_retrieved=15.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.781004,15.0,1425.0,15.0,100.0,<Response [200]>,2025-11-02T13:40:44.781004,
,,,,,,LJU,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LJU&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LJU&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LJU&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LJU&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=3.0&totalFlights=232.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.889779&totalPages=3.0&totalFlights=232.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.889779&totalPages=3.0&totalFlights=232.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.889779,3.0,232.0,3.0,100.0,<Response [200]>,2025-11-02T13:40:44.889779,
,,,,,,LPA,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LPA&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LPA&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LPA&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LPA&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=5.0&totalFlights=437.0&nb_of_pages_already_retrieved=5.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.987039&totalPages=5.0&totalFlights=437.0&nb_of_pages_already_retrieved=5.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.987039&totalPages=5.0&totalFlights=437.0&nb_of_pages_already_retrieved=5.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:44.987039,5.0,437.0,5.0,100.0,<Response [200]>,2025-11-02T13:40:44.987039,
,,,,,,LPL,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LPL&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LPL&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LPL&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LPL&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=2.0&totalFlights=133.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.075456&totalPages=2.0&totalFlights=133.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.075456&totalPages=2.0&totalFlights=133.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.075456,2.0,133.0,2.0,100.0,<Response [200]>,2025-11-02T13:40:45.075456,
,,,,,,LTN,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LTN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LTN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LTN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LTN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=7.0&totalFlights=637.0&nb_of_pages_already_retrieved=7.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.124411&totalPages=7.0&totalFlights=637.0&nb_of_pages_already_retrieved=7.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.124411&totalPages=7.0&totalFlights=637.0&nb_of_pages_already_retrieved=7.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.124411,7.0,637.0,7.0,100.0,<Response [200]>,2025-11-02T13:40:45.124411,
,,,,,,LUX,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LUX&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LUX&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LUX&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LUX&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=6.0&totalFlights=521.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.173941&totalPages=6.0&totalFlights=521.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.173941&totalPages=6.0&totalFlights=521.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.173941,6.0,521.0,6.0,100.0,<Response [200]>,2025-11-02T13:40:45.173941,
,,,,,,LYS,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LYS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LYS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LYS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LYS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=11.0&totalFlights=1070.0&nb_of_pages_already_retrieved=11.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.270885&totalPages=11.0&totalFlights=1070.0&nb_of_pages_already_retrieved=11.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.270885&totalPages=11.0&totalFlights=1070.0&nb_of_pages_already_retrieved=11.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.270885,11.0,1070.0,11.0,100.0,<Response [200]>,2025-11-02T13:40:45.270885,
,,,,,,MAD,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MAD&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MAD&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MAD&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MAD&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=17.0&totalFlights=1698.0&nb_of_pages_already_retrieved=17.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.894178&totalPages=17.0&totalFlights=1698.0&nb_of_pages_already_retrieved=17.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.894178&totalPages=17.0&totalFlights=1698.0&nb_of_pages_already_retrieved=17.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:45.894178,17.0,1698.0,17.0,100.0,<Response [200]>,2025-11-02T13:40:45.894178,
,,,,,,MAH,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MAH&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MAH&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MAH&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MAH&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=1.0&totalFlights=67.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.446656&totalPages=1.0&totalFlights=67.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.446656&totalPages=1.0&totalFlights=67.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.446656,1.0,67.0,1.0,100.0,<Response [200]>,2025-11-02T13:40:46.446656,
,,,,,,MAN,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MAN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MAN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MAN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MAN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=17.0&totalFlights=1640.0&nb_of_pages_already_retrieved=17.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.561927&totalPages=17.0&totalFlights=1640.0&nb_of_pages_already_retrieved=17.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.561927&totalPages=17.0&totalFlights=1640.0&nb_of_pages_already_retrieved=17.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.561927,17.0,1640.0,17.0,100.0,<Response [200]>,2025-11-02T13:40:46.561927,
,,,,,,MJT,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MJT&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MJT&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MJT&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MJT&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=2.0&totalFlights=123.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.626721&totalPages=2.0&totalFlights=123.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.626721&totalPages=2.0&totalFlights=123.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.626721,2.0,123.0,2.0,100.0,<Response [200]>,2025-11-02T13:40:46.626721,
,,,,,,MLA,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MLA&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MLA&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MLA&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MLA&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=3.0&totalFlights=271.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.653814&totalPages=3.0&totalFlights=271.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.653814&totalPages=3.0&totalFlights=271.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.653814,3.0,271.0,3.0,100.0,<Response [200]>,2025-11-02T13:40:46.653814,
,,,,,,MME,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MME&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MME&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MME&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MME&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=4.0&totalFlights=374.0&nb_of_pages_already_retrieved=4.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.803328&totalPages=4.0&totalFlights=374.0&nb_of_pages_already_retrieved=4.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.803328&totalPages=4.0&totalFlights=374.0&nb_of_pages_already_retrieved=4.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.803328,4.0,374.0,4.0,100.0,<Response [200]>,2025-11-02T13:40:46.803328,
,,,,,,MRS,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MRS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MRS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MRS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MRS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=5.0&totalFlights=462.0&nb_of_pages_already_retrieved=5.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.883996&totalPages=5.0&totalFlights=462.0&nb_of_pages_already_retrieved=5.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.883996&totalPages=5.0&totalFlights=462.0&nb_of_pages_already_retrieved=5.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:46.883996,5.0,462.0,5.0,100.0,<Response [200]>,2025-11-02T13:40:46.883996,
,,,,,,MUC,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MUC&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MUC&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MUC&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MUC&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=18.0&totalFlights=1713.0&nb_of_pages_already_retrieved=18.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.050823&totalPages=18.0&totalFlights=1713.0&nb_of_pages_already_retrieved=18.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.050823&totalPages=18.0&totalFlights=1713.0&nb_of_pages_already_retrieved=18.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.050823,18.0,1713.0,18.0,100.0,<Response [200]>,2025-11-02T13:40:47.050823,
,,,,,,MXP,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MXP&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MXP&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MXP&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=MXP&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=7.0&totalFlights=634.0&nb_of_pages_already_retrieved=7.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.133992&totalPages=7.0&totalFlights=634.0&nb_of_pages_already_retrieved=7.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.133992&totalPages=7.0&totalFlights=634.0&nb_of_pages_already_retrieved=7.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.133992,7.0,634.0,7.0,100.0,<Response [200]>,2025-11-02T13:40:47.133992,
,,,,,,NAP,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NAP&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NAP&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NAP&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NAP&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=4.0&totalFlights=376.0&nb_of_pages_already_retrieved=4.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.245612&totalPages=4.0&totalFlights=376.0&nb_of_pages_already_retrieved=4.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.245612&totalPages=4.0&totalFlights=376.0&nb_of_pages_already_retrieved=4.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.245612,4.0,376.0,4.0,100.0,<Response [200]>,2025-11-02T13:40:47.245612,
,,,,,,NCE,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NCE&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NCE&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NCE&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NCE&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=9.0&totalFlights=860.0&nb_of_pages_already_retrieved=9.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.427917&totalPages=9.0&totalFlights=860.0&nb_of_pages_already_retrieved=9.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.427917&totalPages=9.0&totalFlights=860.0&nb_of_pages_already_retrieved=9.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.427917,9.0,860.0,9.0,100.0,<Response [200]>,2025-11-02T13:40:47.427917,
,,,,,,NCL,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NCL&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NCL&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NCL&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NCL&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=9.0&totalFlights=815.0&nb_of_pages_already_retrieved=9.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.715378&totalPages=9.0&totalFlights=815.0&nb_of_pages_already_retrieved=9.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.715378&totalPages=9.0&totalFlights=815.0&nb_of_pages_already_retrieved=9.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.715378,9.0,815.0,9.0,100.0,<Response [200]>,2025-11-02T13:40:47.715378,
,,,,,,NTE,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NTE&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NTE&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NTE&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NTE&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=5.0&totalFlights=458.0&nb_of_pages_already_retrieved=5.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.803417&totalPages=5.0&totalFlights=458.0&nb_of_pages_already_retrieved=5.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.803417&totalPages=5.0&totalFlights=458.0&nb_of_pages_already_retrieved=5.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.803417,5.0,458.0,5.0,100.0,<Response [200]>,2025-11-02T13:40:47.803417,
,,,,,,NUE,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NUE&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NUE&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NUE&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=NUE&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=7.0&totalFlights=651.0&nb_of_pages_already_retrieved=7.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.892457&totalPages=7.0&totalFlights=651.0&nb_of_pages_already_retrieved=7.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.892457&totalPages=7.0&totalFlights=651.0&nb_of_pages_already_retrieved=7.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:40:47.892457,7.0,651.0,7.0,100.0,<Response [200]>,2025-11-02T13:40:47.892457,
