aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,nb_of_pages_already_retrieved,totalPages,completion,totalFlights,response,message,timestamp
,,,,,,BKK,,,,,NOU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKK&origin=NOU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,100%,47.0,<Response [200]>,,2025-10-27T10:42:18.442479
,,,,,,BKK,,,,,PKX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKK&origin=PKX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,51,<Response [200]>,,2025-10-28T10:40:25.885907
,,,,,,BKK,,,,,PNH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKK&origin=PNH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,246.0,<Response [200]>,,2025-10-27T10:42:20.969476
,,,,,,BKK,,,,,SGN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKK&origin=SGN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,344.0,<Response [200]>,,2025-10-26T15:46:42.351953
,,,,,,BKK,,,,,SIN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKK&origin=SIN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,217.0,<Response [200]>,,2025-10-26T16:10:10.522216
,,,,,,BKK,,,,,SYD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKK&origin=SYD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,2025-10-27T10:40:45.871554
,,,,,,BKK,,,,,TPE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKK&origin=TPE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,BKK,,,,,USM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKK&origin=USM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,608.0,<Response [200]>,,2025-10-26T15:52:01.026550
,,,,,,BKK,,,,,XMN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKK&origin=XMN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,169,<Response [200]>,,2025-10-28T10:26:17.357452
,,,,,,BKO,,,,,COO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKO&origin=COO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,106.0,<Response [200]>,,2025-10-27T10:20:18.248260
,,,,,,BLR,,,,,AMD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLR&origin=AMD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,130,<Response [200]>,,2025-10-28T11:00:17.872852
,,,,,,BLR,,,,,ATQ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLR&origin=ATQ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,2025-10-27T10:36:56.060970
,,,,,,BLR,,,,,AUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLR&origin=AUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,459.0,<Response [200]>,,2025-10-26T15:22:04.855246
,,,,,,BLR,,,,,BOM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLR&origin=BOM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,456.0,<Response [200]>,,2025-10-26T16:10:16.893741
,,,,,,BLR,,,,,CCU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLR&origin=CCU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,218.0,<Response [200]>,,2025-10-27T10:36:58.439623
,,,,,,BLR,,,,,CMB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLR&origin=CMB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,152,<Response [200]>,,2025-10-28T10:45:44.169369
,,,,,,BLR,,,,,DEL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLR&origin=DEL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,10.0,10%,912.0,<Response [200]>,,2025-10-26T15:17:04.904952
,,,,,,BLR,,,,,HYD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLR&origin=HYD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,218.0,<Response [200]>,,2025-10-27T10:36:14.754223
,,,,,,BLR,,,,,MAA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLR&origin=MAA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,130,<Response [200]>,,2025-10-28T10:58:28.550618
,,,,,,BLR,,,,,PNQ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLR&origin=PNQ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,284.0,<Response [200]>,,2025-10-27T10:11:48.905799
,,,,,,BLR,,,,,TRV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLR&origin=TRV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,130,<Response [200]>,,2025-10-28T10:58:53.800736
,,,,,,BNA,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BNA&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,30.0,3%,2978.0,<Response [200]>,,
,,,,,,BNA,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BNA&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,12.0,8%,1154.0,<Response [200]>,,
,,,,,,BNA,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BNA&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,11.0,9%,1059.0,<Response [200]>,,2025-10-25T15:59:42.517654
,,,,,,BNA,,,,,JFK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BNA&origin=JFK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,12.0,8%,1198.0,<Response [200]>,,
,,,,,,BNA,,,,,LAX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BNA&origin=LAX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,370.0,<Response [200]>,,2025-10-26T16:10:03.444404
,,,,,,BNA,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BNA&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,13.0,8%,1275.0,<Response [200]>,,
,,,,,,BNA,,,,,YYZ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BNA&origin=YYZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,116,<Response [200]>,,2025-10-28T10:26:06.138896
,,,,,,BNE,,,,,DPS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BNE&origin=DPS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,62,<Response [200]>,,2025-10-28T10:25:57.336793
,,,,,,BNE,,,,,ICN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BNE&origin=ICN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,87,<Response [200]>,,2025-10-28T10:44:57.813621
,,,,,,BNE,,,,,PVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BNE&origin=PVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,80,<Response [200]>,,2025-10-28T10:25:54.752441
,,,,,,BNE,,,,,SIN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BNE&origin=SIN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,2025-10-27T10:44:22.900248
,,,,,,BOG,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOG&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,285.0,<Response [200]>,,2025-10-27T10:19:27.093658
,,,,,,BOI,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOI&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,401.0,<Response [200]>,,2025-10-27T10:26:08.203457
,,,,,,BOI,,,,,LAX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOI&origin=LAX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,474.0,<Response [200]>,,2025-10-27T10:17:55.453498
,,,,,,BOI,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOI&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,685.0,<Response [200]>,,2025-10-26T15:51:33.796128
,,,,,,BOI,,,,,SEA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOI&origin=SEA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,10.0,10%,996.0,<Response [200]>,,2025-10-25T15:54:05.867006
,,,,,,BOI,,,,,SLC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOI&origin=SLC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,13.0,8%,1259.0,<Response [200]>,,
,,,,,,BOM,,,,,AMD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOM&origin=AMD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,2025-10-27T10:49:34.829707
,,,,,,BOM,,,,,AUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOM&origin=AUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,306.0,<Response [200]>,,2025-10-26T16:09:57.471872
,,,,,,BOM,,,,,BDQ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOM&origin=BDQ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,2025-10-27T10:49:37.119270
,,,,,,BOM,,,,,BLR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOM&origin=BLR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,458.0,<Response [200]>,,2025-10-26T15:48:37.283601
,,,,,,BOM,,,,,CCU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOM&origin=CCU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,2025-10-27T10:35:47.567564
,,,,,,BOM,,,,,DEL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOM&origin=DEL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,305.0,<Response [200]>,,2025-10-27T10:16:21.696900
,,,,,,BOM,,,,,GOI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOM&origin=GOI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,2025-10-27T10:47:30.051535
,,,,,,BOM,,,,,HAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOM&origin=HAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,BOM,,,,,HYD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOM&origin=HYD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,306.0,<Response [200]>,,2025-10-26T16:09:55.165703
,,,,,,BOM,,,,,KTM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOM&origin=KTM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,2025-10-27T10:27:23.143416
,,,,,,BOM,,,,,LKO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOM&origin=LKO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,100%,81.0,<Response [200]>,,2025-10-27T10:47:32.419888
,,,,,,BOM,,,,,MAA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOM&origin=MAA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,459.0,<Response [200]>,,2025-10-26T15:34:44.929983
,,,,,,BON,,,,,AUA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BON&origin=AUA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,
,,,,,,BOS,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,34.0,3%,3314.0,<Response [200]>,,
,,,,,,BOS,,,,,AUS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=AUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,653.0,<Response [200]>,,2025-10-26T15:11:40.400985
,,,,,,BOS,,,,,BNA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=BNA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,11.0,9%,1081.0,<Response [200]>,,
,,,,,,BOS,,,,,BWI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=BWI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,436.0,<Response [200]>,,2025-10-26T16:09:36.374472
,,,,,,BOS,,,,,CHS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=CHS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,501.0,<Response [200]>,,2025-10-26T15:36:34.855112
,,,,,,BOS,,,,,CLE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=CLE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,569.0,<Response [200]>,,2025-10-26T15:32:25.474838
,,,,,,BOS,,,,,CLT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=CLT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,402.0,<Response [200]>,,2025-10-27T10:12:36.830641
,,,,,,BOS,,,,,CMH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=CMH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,9.0,11%,802.0,<Response [200]>,,2025-10-26T15:40:38.978389
,,,,,,BOS,,,,,CUN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=CUN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,88,<Response [200]>,,2025-10-28T10:56:17.204550
,,,,,,BOS,,,,,CVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=CVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,11.0,9%,1011.0,<Response [200]>,,2025-10-25T15:49:14.589706
,,,,,,BOS,,,,,DCA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=DCA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,19.0,5%,1894.0,<Response [200]>,,
,,,,,,BOS,,,,,DEN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=DEN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,383.0,<Response [200]>,,2025-10-27T10:34:52.945578
,,,,,,BOS,,,,,DFW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=DFW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,312.0,<Response [200]>,,2025-10-27T10:15:27.951759
,,,,,,BOS,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,15.0,7%,1493.0,<Response [200]>,,2025-10-26T15:32:54.273027
,,,,,,BOS,,,,,EWR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=EWR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,442.0,<Response [200]>,,2025-10-26T15:36:11.183667
,,,,,,BOS,,,,,FLL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=FLL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,8.0,12%,776.0,<Response [200]>,,2025-10-26T15:56:50.759890
,,,,,,BOS,,,,,ILM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=ILM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,BOS,,,,,IND,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=IND&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,697.0,<Response [200]>,,2025-10-25T15:56:07.851790
,,,,,,BOS,,,,,JAX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=JAX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,8.0,12%,768.0,<Response [200]>,,2025-10-26T15:40:46.210073
,,,,,,BOS,,,,,JFK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=JFK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,24.0,4%,2364.0,<Response [200]>,,
,,,,,,BOS,,,,,LAS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=LAS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,364.0,<Response [200]>,,2025-10-26T16:09:30.800648
,,,,,,BOS,,,,,LAX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=LAX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,9.0,11%,812.0,<Response [200]>,,2025-10-26T15:20:09.921105
,,,,,,BOS,,,,,LGA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=LGA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,19.0,5%,1892.0,<Response [200]>,,
,,,,,,BOS,,,,,MCI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=MCI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,8.0,12%,784.0,<Response [200]>,,2025-10-26T15:11:13.740663
,,,,,,BOS,,,,,MCO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=MCO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,9.0,11%,881.0,<Response [200]>,,2025-10-26T15:29:44.654250
,,,,,,BOS,,,,,MEM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=MEM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,313.0,<Response [200]>,,2025-10-27T10:51:03.136446
,,,,,,BOS,,,,,MIA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=MIA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,493.0,<Response [200]>,,2025-10-26T15:57:01.132812
,,,,,,BOS,,,,,MKE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=MKE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,537.0,<Response [200]>,,2025-10-26T15:53:26.326026
,,,,,,BOS,,,,,MSN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=MSN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,BOS,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,18.0,6%,1799.0,<Response [200]>,,2025-10-25T15:43:37.506671
,,,,,,BOS,,,,,MSY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=MSY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,191,<Response [200]>,,2025-10-28T10:55:37.664746
,,,,,,BOS,,,,,MYR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=MYR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,BOS,,,,,ORD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=ORD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,11.0,9%,1053.0,<Response [200]>,,2025-10-26T15:10:55.214364
,,,,,,BOS,,,,,ORF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=ORF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,451.0,<Response [200]>,,2025-10-26T15:56:10.778568
,,,,,,BOS,,,,,PBI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=PBI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,3,33%,246,<Response [200]>,,2025-10-28T10:25:21.389553
,,,,,,BOS,,,,,PHL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=PHL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,591.0,<Response [200]>,,2025-10-27T10:13:12.716878
,,,,,,BOS,,,,,PIT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=PIT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,540.0,<Response [200]>,,2025-10-26T15:56:17.080573
,,,,,,BOS,,,,,RDU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=RDU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,11.0,9%,1043.0,<Response [200]>,,2025-10-25T15:56:47.387221
,,,,,,BOS,,,,,RIC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=RIC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,10.0,10%,909.0,<Response [200]>,,2025-10-25T15:50:23.494863
,,,,,,BOS,,,,,RSW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=RSW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,358.0,<Response [200]>,,2025-10-26T16:09:19.354200
,,,,,,BOS,,,,,SAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=SAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,234.0,<Response [200]>,,2025-10-27T10:49:04.785671
,,,,,,BOS,,,,,SAT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=SAT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,165.0,<Response [200]>,,2025-10-27T10:49:09.641111
,,,,,,BOS,,,,,SAV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=SAV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,237.0,<Response [200]>,,2025-10-27T10:16:13.874341
,,,,,,BOS,,,,,SDF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=SDF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,271.0,<Response [200]>,,2025-10-27T10:49:12.443190
,,,,,,BOS,,,,,SEA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=SEA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,545.0,<Response [200]>,,2025-10-26T16:09:14.945534
,,,,,,BOS,,,,,SJU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=SJU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,160.0,<Response [200]>,,2025-10-27T10:50:54.581866
,,,,,,BOS,,,,,SLC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=SLC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,12.0,8%,1150.0,<Response [200]>,,2025-10-26T15:15:16.171047
,,,,,,BOS,,,,,TPA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=TPA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,577.0,<Response [200]>,,2025-10-26T15:54:27.805060
