aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,nb_of_pages_already_retrieved,totalPages,completion,totalFlights,response,message,timestamp
,,,,,,BOS,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,34.0,3%,3314.0,<Response [200]>,,
,,,,,,MSP,,,,,MSN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=MSN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,17.0,6%,1688.0,<Response [200]>,,
,,,,,,AGA,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AGA&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,686.0,<Response [200]>,,
,,,,,,ATL,,,,,SAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=SAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,21.0,5%,2010.0,<Response [200]>,,
,,,,,,CLT,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CLT&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,24.0,4%,2393.0,<Response [200]>,,
,,,,,,LAX,,,,,LAS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LAX&origin=LAS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,17.0,6%,1632.0,<Response [200]>,,
,,,,,,ATL,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,34.0,3%,3367.0,<Response [200]>,,
,,,,,,BWI,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BWI&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,24.0,4%,2340.0,<Response [200]>,,
,,,,,,ATL,,,,,ORF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=ORF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,16.0,6%,1576.0,<Response [200]>,,
,,,,,,FDF,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FDF&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,513.0,<Response [200]>,,
,,,,,,CVG,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CVG&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,22.0,5%,2178.0,<Response [200]>,,
,,,,,,ATL,,,,,BHM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=BHM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,17.0,6%,1646.0,<Response [200]>,,
,,,,,,ATL,,,,,GSO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=GSO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,16.0,6%,1522.0,<Response [200]>,,
,,,,,,JFK,,,,,LAX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JFK&origin=LAX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,27.0,4%,2622.0,<Response [200]>,,
,,,,,,ATL,,,,,YYZ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=YYZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,14.0,7%,1353.0,<Response [200]>,,
,,,,,,BOS,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,618.0,<Response [200]>,,
,,,,,,ATL,,,,,MCI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=MCI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,24.0,4%,2369.0,<Response [200]>,,
,,,,,,ATL,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,114.0,1%,11317.0,<Response [200]>,,
,,,,,,GRR,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GRR&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,18.0,6%,1781.0,<Response [200]>,,
,,,,,,DMM,,,,,RUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DMM&origin=RUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,538.0,<Response [200]>,,
,,,,,,MSP,,,,,PHX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=PHX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,18.0,6%,1779.0,<Response [200]>,,
,,,,,,RIC,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=RIC&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,20.0,5%,1971.0,<Response [200]>,,
,,,,,,DTW,,,,,PIT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=PIT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,15.0,7%,1450.0,<Response [200]>,,
,,,,,,ATL,,,,,EWR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=EWR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,21.0,5%,2038.0,<Response [200]>,,
,,,,,,ATL,,,,,PIT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=PIT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,18.0,6%,1782.0,<Response [200]>,,
,,,,,,DTW,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,84.0,1%,8370.0,<Response [200]>,,
,,,,,,CVG,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CVG&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,28.0,4%,2785.0,<Response [200]>,,
,,,,,,CVG,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CVG&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,22.0,5%,2119.0,<Response [200]>,,
,,,,,,SLC,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SLC&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,63.0,2%,6230.0,<Response [200]>,,
,,,,,,MSY,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSY&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,20.0,5%,1950.0,<Response [200]>,,
,,,,,,SLC,,,,,PHX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SLC&origin=PHX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,19.0,5%,1867.0,<Response [200]>,,
,,,,,,LAS,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LAS&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,21.0,5%,2027.0,<Response [200]>,,
,,,,,,MKE,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MKE&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,19.0,5%,1866.0,<Response [200]>,,
,,,,,,ORF,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORF&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,13.0,8%,1288.0,<Response [200]>,,
,,,,,,CDG,,,,,YYZ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=YYZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,604.0,<Response [200]>,,
,,,,,,ATL,,,,,SDF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=SDF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,16.0,6%,1570.0,<Response [200]>,,
,,,,,,LHR,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LHR&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,610.0,<Response [200]>,,
,,,,,,ATL,,,,,CMH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=CMH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,17.0,6%,1648.0,<Response [200]>,,
,,,,,,MSP,,,,,MCO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=MCO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,19.0,5%,1893.0,<Response [200]>,,
,,,,,,SEA,,,,,SFO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SEA&origin=SFO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,22.0,5%,2164.0,<Response [200]>,,
,,,,,,ORY,,,,,FDF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=FDF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,515.0,<Response [200]>,,
,,,,,,ATL,,,,,GSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=GSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,15.0,7%,1478.0,<Response [200]>,,
,,,,,,ATL,,,,,TPA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=TPA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,24.0,4%,2322.0,<Response [200]>,,
,,,,,,BOS,,,,,DCA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=DCA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,19.0,5%,1894.0,<Response [200]>,,
,,,,,,ATL,,,,,SAV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=SAV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,18.0,6%,1728.0,<Response [200]>,,
,,,,,,JFK,,,,,RDU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JFK&origin=RDU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,14.0,7%,1314.0,<Response [200]>,,
,,,,,,MCO,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MCO&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,24.0,4%,2311.0,<Response [200]>,,
,,,,,,DXB,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DXB&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,613.0,<Response [200]>,,
,,,,,,SGN,,,,,HAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SGN&origin=HAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,25.0,4%,2406.0,<Response [200]>,,
,,,,,,SFO,,,,,LAX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SFO&origin=LAX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,17.0,6%,1674.0,<Response [200]>,,
,,,,,,MSP,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,104.0,1%,10306.0,<Response [200]>,,
,,,,,,JFK,,,,,CLT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JFK&origin=CLT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,18.0,6%,1713.0,<Response [200]>,,
,,,,,,JFK,,,,,MCO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JFK&origin=MCO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,16.0,6%,1598.0,<Response [200]>,,
,,,,,,TLH,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TLH&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,20.0,5%,1946.0,<Response [200]>,,
,,,,,,AMS,,,,,YYZ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=YYZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,589.0,<Response [200]>,,
,,,,,,CLE,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CLE&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,18.0,6%,1769.0,<Response [200]>,,
,,,,,,ATL,,,,,JAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=JAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,17.0,6%,1690.0,<Response [200]>,,
,,,,,,ATL,,,,,LHR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=LHR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,611.0,<Response [200]>,,
,,,,,,ATL,,,,,BWI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=BWI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,19.0,5%,1893.0,<Response [200]>,,
,,,,,,ATL,,,,,DEN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=DEN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,22.0,5%,2187.0,<Response [200]>,,
,,,,,,SAN,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SAN&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,24.0,4%,2349.0,<Response [200]>,,
,,,,,,CHS,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CHS&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,21.0,5%,2087.0,<Response [200]>,,
,,,,,,SLC,,,,,PDX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SLC&origin=PDX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,16.0,6%,1520.0,<Response [200]>,,
,,,,,,ATL,,,,,SLC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=SLC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,59.0,2%,5866.0,<Response [200]>,,
,,,,,,IAD,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=IAD&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,615.0,<Response [200]>,,
,,,,,,DTW,,,,,ORD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=ORD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,20.0,5%,1960.0,<Response [200]>,,
,,,,,,CDG,,,,,HND,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=HND&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,631.0,<Response [200]>,,
,,,,,,STL,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=STL&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,16.0,6%,1546.0,<Response [200]>,,
,,,,,,DTW,,,,,IAD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=IAD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,12.0,8%,1178.0,<Response [200]>,,
,,,,,,MCO,,,,,JFK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MCO&origin=JFK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,18.0,6%,1708.0,<Response [200]>,,
,,,,,,BUF,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BUF&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,16.0,6%,1572.0,<Response [200]>,,
,,,,,,AMS,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,613.0,<Response [200]>,,
,,,,,,DXB,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DXB&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,568.0,<Response [200]>,,
,,,,,,ATL,,,,,RSW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=RSW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,17.0,6%,1659.0,<Response [200]>,,
,,,,,,DTW,,,,,CVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=CVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,17.0,6%,1639.0,<Response [200]>,,
,,,,,,DAL,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DAL&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,13.0,8%,1283.0,<Response [200]>,,
,,,,,,SLC,,,,,SNA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SLC&origin=SNA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,15.0,7%,1432.0,<Response [200]>,,
,,,,,,SEA,,,,,SLC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SEA&origin=SLC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,24.0,4%,2381.0,<Response [200]>,,
,,,,,,CDG,,,,,ORN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=ORN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,512.0,<Response [200]>,,
,,,,,,DCA,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DCA&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,18.0,6%,1771.0,<Response [200]>,,
,,,,,,HND,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HND&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,638.0,<Response [200]>,,
,,,,,,ORY,,,,,OUD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=OUD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,522.0,<Response [200]>,,
,,,,,,LGA,,,,,ORD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LGA&origin=ORD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,9.0,11%,893.0,<Response [200]>,,
,,,,,,ATL,,,,,TLH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=TLH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,17.0,6%,1695.0,<Response [200]>,,
,,,,,,BOS,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,553.0,<Response [200]>,,
,,,,,,YYZ,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YYZ&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,15.0,7%,1470.0,<Response [200]>,,
,,,,,,KGL,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KGL&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,167.0,<Response [200]>,,
,,,,,,SAV,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SAV&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,19.0,5%,1835.0,<Response [200]>,,
,,,,,,MCO,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MCO&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,23.0,4%,2218.0,<Response [200]>,,
,,,,,,JAN,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JAN&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,18.0,6%,1779.0,<Response [200]>,,
,,,,,,BOS,,,,,LGA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=LGA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,19.0,5%,1892.0,<Response [200]>,,
,,,,,,ATL,,,,,IAD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=IAD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,19.0,5%,1899.0,<Response [200]>,,
,,,,,,ATL,,,,,RIC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=RIC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,17.0,6%,1658.0,<Response [200]>,,
,,,,,,EBB,,,,,KGL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=EBB&origin=KGL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,167.0,<Response [200]>,,
,,,,,,AMS,,,,,EBB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=EBB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,167.0,<Response [200]>,,
,,,,,,JED,,,,,RUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JED&origin=RUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,14.0,7%,1302.0,<Response [200]>,,
,,,,,,ATL,,,,,BDL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=BDL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,17.0,6%,1638.0,<Response [200]>,,
,,,,,,SLC,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SLC&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,45.0,2%,4403.0,<Response [200]>,,
,,,,,,SLC,,,,,SEA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SLC&origin=SEA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,28.0,4%,2726.0,<Response [200]>,,
,,,,,,MSP,,,,,STL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=STL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,16.0,6%,1581.0,<Response [200]>,,
,,,,,,ATL,,,,,CHS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=CHS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,14.0,7%,1377.0,<Response [200]>,,
,,,,,,ATL,,,,,MSY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=MSY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,20.0,5%,1917.0,<Response [200]>,,
,,,,,,ORD,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORD&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,21.0,5%,2020.0,<Response [200]>,,
,,,,,,ORD,,,,,LGA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORD&origin=LGA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,10.0,10%,983.0,<Response [200]>,,
,,,,,,ATL,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,615.0,<Response [200]>,,
,,,,,,PHX,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PHX&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,16.0,6%,1548.0,<Response [200]>,,
,,,,,,OUD,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OUD&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,510.0,<Response [200]>,,
