,departure_icao,destination_icao,callsign,departure_continent,departure_subcontinent,departure_country,departure_iata,departure_country_code,departure_region_name,departure_airport,departure_latitude,departure_longitude,destination_continent,destination_subcontinent,destination_country,destination_iata,destination_country_code,destination_region_name,destination_airport,destination_latitude,destination_longitude
7875,LLBG,LEBL,3,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Southern Europe,Spain,BCN,ES,Catalunya,Barcelona El Prat Airport,41.2971,2.07846
7876,LLBG,LEMG,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Southern Europe,Spain,AGP,ES,Andalucia,Malaga Airport,36.6749,-4.49911
7877,LLBG,LFMN,2,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Western Europe,France,NCE,FR,Provence-Alpes-Cote-d'Azur,Nice Cote d'Azur Airport,43.6584,7.21587
7878,LLBG,LFPG,3,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Western Europe,France,CDG,FR,Ile-de-France,Paris Charles de Gaulle Airport,49.0097,2.54778
7879,LLBG,LFTH,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Western Europe,France,TLN,FR,Provence-Alpes-Cote-d'Azur,Toulon-Hyeres Airport (Hyeres Le Palyvestre Airport),43.0973,6.14603
7880,LLBG,LGAV,4,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Southern Europe,Greece,ATH,GR,Attiki,Athens International Airport (Eleftherios Venizelos Airport),37.9364,23.9445
7881,LLBG,LGKR,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Southern Europe,Greece,CFU,GR,Ionia Nisia,Corfu International Airport (Ioannis Kapodistrias Int'l Airport),39.6019,19.9117
7882,LLBG,LGMK,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Southern Europe,Greece,JMK,GR,Notio Aigaio,Mykonos Island National Airport,37.4351,25.3481
7883,LLBG,LGRP,2,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Southern Europe,Greece,RHO,GR,Notio Aigaio,Rhodes International Airport,36.4054,28.0862
7884,LLBG,LHBP,7,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Central Europe,Hungary,BUD,HU,Budapest,Budapest Ferenc Liszt International Airport,47.4298,19.2611
7885,LLBG,LIRF,5,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Southern Europe,Italy,FCO,IT,Lazio,Rome–Fiumicino International Airport,41.8003,12.2389
7886,LLBG,LIRP,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Southern Europe,Italy,PSA,IT,Toscana,Pisa International Airport (Galileo Galilei Airport),43.6839,10.3927
7887,LLBG,LKPR,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Central Europe,Czech Republic,PRG,CZ,Stredocesky kraj,Vaclav Havel Airport Prague,50.1008,14.26
7888,LLBG,LLBG,4,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867
7889,LLBG,LMML,2,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775
7890,LLBG,LOWS,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Central Europe,Austria,SZG,AT,Salzburg,Salzburg Airport,47.7933,13.0043
7891,LLBG,LOWW,3,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Central Europe,Austria,VIE,AT,Niederosterreich,Vienna International Airport,48.1103,16.5697
7892,LLBG,LROP,2,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Eastern Europe,Romania,OTP,RO,Ilfov,Bucharest Henri Coandă International Airport,44.5711,26.085
7893,LLBG,LSZH,2,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Central Europe,Switzerland,ZRH,CH,Zurich,Zurich Airport,47.4647,8.54917
7894,LLBG,LYBE,2,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Eastern Europe,Serbia,BEG,RS,Beograd,Belgrade Nikola Tesla Airport,44.8184,20.3091
7895,LLBG,LYTV,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Europe,Eastern Europe,Montenegro,TIV,ME,Tivat,Tivat Airport,42.4047,18.7233
7896,LLBG,OMDB,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Asia,Southwest Asia and the Middle East,United Arab Emirates,DXB,AE,Dubayy,Dubai International Airport,25.2528,55.3644
7897,LLBG,OMDW,3,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Asia,Southwest Asia and the Middle East,United Arab Emirates,DWC,AE,Dubayy,Al Maktoum International Airport,24.8964,55.1614
7898,LLBG,UBBB,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Asia,Southwest Asia and the Middle East,Azerbaijan,GYD,AZ,Baki,Heydar Aliyev International Airport,40.4675,50.0467
7899,LLBG,UGSB,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Asia,Southwest Asia and the Middle East,Georgia,BUS,GE,Ajaria,Batumi International Airport (Alexander Kartveli Batumi Int'l Airport),41.6103,41.5997
7900,LLBG,UTTT,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Asia,Central Asia,Uzbekistan,TAS,UZ,Toshkent,Tashkent International Airport,41.2579,69.2812
7901,LLBG,VHHH,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Asia,Eastern Asia,Hong Kong,HKG,HK,Hong Kong,Hong Kong International Airport (Chek Lap Kok Airport),22.3089,113.915
7902,LLBG,VTSP,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Asia,Southeast Asia,Thailand,HKT,TH,Phuket,Phuket International Airport,8.1132,98.3169
7903,LLBG,VVNB,1,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867,Asia,Southeast Asia,Vietnam,HAN,VN,Ha Noi,Noi Bai International Airport,21.2212,105.807
7904,LMML,CYUL,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Americas,North America,Canada,YUL,CA,Quebec,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455
7905,LMML,EDDM,8,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Central Europe,Germany,MUC,DE,Bayern,Munich Airport,48.3538,11.7861
7906,LMML,EGHH,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,United Kingdom,England,BOH,GB,England,Bournemouth Airport,50.78,-1.8425
7907,LMML,EGKK,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,United Kingdom,England,LGW,GB,England,Gatwick Airport,51.1481,-0.190278
7908,LMML,EGLL,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,United Kingdom,England,LHR,GB,England,Heathrow Airport,51.4775,-0.461389
7909,LMML,EGNM,2,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,United Kingdom,England,LBA,GB,England,Leeds Bradford Airport,53.8659,-1.66057
7910,LMML,EGPF,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,United Kingdom,Scotland,GLA,GB,Scotland,Glasgow Airport,55.8719,-4.43306
7911,LMML,EGPH,3,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,United Kingdom,Scotland,EDI,GB,Scotland,Edinburgh Airport,55.95,-3.3725
7912,LMML,EGSH,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,United Kingdom,England,NWI,GB,England,Norwich International Airport,52.6758,1.28278
7913,LMML,EIDW,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Western Europe,Ireland,DUB,IE,Dublin,Dublin Airport,53.4213,-6.27007
7914,LMML,ELLX,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Western Europe,Luxembourg,LUX,LU,Luxembourg,Luxembourg Findel Airport,49.6233,6.20444
7915,LMML,EPWA,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Central Europe,Poland,WAW,PL,Mazowieckie,Warsaw Chopin Airport,52.1657,20.9671
7916,LMML,HECA,2,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Africa,Northern Africa,Egypt,CAI,EG,Al Qahirah,Cairo International Airport,30.1219,31.4056
7917,LMML,KATL,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Americas,North America,United States,ATL,US,Georgia,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
7918,LMML,KBGR,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Americas,North America,United States,BGR,US,Maine,Bangor International Airport,44.8074,-68.8281
7919,LMML,KCLE,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Americas,North America,United States,CLE,US,Ohio,Cleveland Hopkins International Airport,41.4117,-81.8498
7920,LMML,KFLL,2,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Americas,North America,United States,FLL,US,Florida,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527
7921,LMML,KHOU,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Americas,North America,United States,HOU,US,Texas,William P. Hobby Airport,29.6454,-95.2789
7922,LMML,KMIA,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Americas,North America,United States,MIA,US,Florida,Miami International Airport,25.7932,-80.2906
7923,LMML,LEVC,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625
7924,LMML,LFBO,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Western Europe,France,TLS,FR,Occitanie,Toulouse-Blagnac Airport,43.6291,1.36382
7925,LMML,LFMH,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Western Europe,France,EBU,FR,Auvergne-Rhone-Alpes,Saint-Etienne-Boutheon Airport,45.5406,4.29639
7926,LMML,LFRB,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Western Europe,France,BES,FR,Bretagne,Brest Bretagne Airport,48.4479,-4.41854
7927,LMML,LIML,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Southern Europe,Italy,LIN,IT,Lombardia,Milan-Linate Airport,45.4494,9.2783
7928,LMML,LIPE,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Southern Europe,Italy,BLQ,IT,Emilia-Romagna,Bologna Guglielmo Marconi Airport,44.5354,11.2887
7929,LMML,LIRA,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Southern Europe,Italy,CIA,IT,Lazio,Rome-Ciampino International Airport,41.7991,12.5929
7930,LMML,LLBG,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867
7931,LMML,LMML,6,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775
7932,LMML,LOWW,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Central Europe,Austria,VIE,AT,Niederosterreich,Vienna International Airport,48.1103,16.5697
7933,LMML,LPPD,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Southern Europe,Portugal,PDL,PT,Regiao Autonoma dos Acores,Joao Paulo II Airport,37.7412,-25.6979
7934,LMML,LQTZ,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Europe,Eastern Europe,Bosnia and Herzegovina,TZL,BA,Federacija Bosne i Hercegovine,Tuzla International Airport,44.4587,18.7248
7935,LMML,LTFM,3,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Asia,Southwest Asia and the Middle East,Turkey,IST,TR,Istanbul,Istanbul Ataturk Airport,41.2753,28.7519
7936,LMML,OLBA,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Asia,Southwest Asia and the Middle East,Lebanon,BEY,LB,Beyrouth,Beirut-Rafic Hariri International Airport / Beirut Air Base,33.8209,35.4884
7937,LMML,OMDW,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Asia,Southwest Asia and the Middle East,United Arab Emirates,DWC,AE,Dubayy,Al Maktoum International Airport,24.8964,55.1614
7938,LMML,RCSS,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Asia,Eastern Asia,Taiwan,TSA,TW,Taipei,Taipei Songshan Airport,25.0694,121.552
7939,LMML,VIDP,1,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775,Asia,Southern Asia,India,DEL,IN,Delhi,Indira Gandhi International Airport,28.5665,77.1031
7940,LOWG,BIKF,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056
7941,LOWG,EBOS,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Western Europe,Belgium,OST,BE,West-Vlaanderen,Ostend-Bruges International Airport,51.1989,2.86222
7942,LOWG,EDDB,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Central Europe,Germany,BER,DE,Brandenburg,Berlin Brandenburg Airport,52.3514,13.4939
7943,LOWG,EDDF,2,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Central Europe,Germany,FRA,DE,Hessen,Frankfurt Airport,50.0333,8.57056
7944,LOWG,EDDK,3,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Central Europe,Germany,CGN,DE,Nordrhein-Westfalen,Cologne Bonn Airport,50.8659,7.14274
7945,LOWG,EDDM,2,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Central Europe,Germany,MUC,DE,Bayern,Munich Airport,48.3538,11.7861
7946,LOWG,EGBB,2,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,United Kingdom,England,BHX,GB,England,Birmingham Airport,52.4539,-1.74803
7947,LOWG,EGGW,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,United Kingdom,England,LTN,GB,England,London Luton Airport,51.8747,-0.368333
7948,LOWG,EGKK,2,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,United Kingdom,England,LGW,GB,England,Gatwick Airport,51.1481,-0.190278
7949,LOWG,EGNJ,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,United Kingdom,England,HUY,GB,England,Humberside Airport,53.5744,-0.350833
7950,LOWG,EGNT,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,United Kingdom,England,NCL,GB,England,Newcastle Airport,55.0375,-1.69167
7951,LOWG,EGSS,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,United Kingdom,England,STN,GB,England,London Stansted Airport,51.885,0.235
7952,LOWG,HEGN,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Africa,Northern Africa,Egypt,HRG,EG,Al Bahr al Ahmar,Hurghada International Airport,27.1783,33.7994
7953,LOWG,LEPA,2,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881
7954,LOWG,LGAV,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Southern Europe,Greece,ATH,GR,Attiki,Athens International Airport (Eleftherios Venizelos Airport),37.9364,23.9445
7955,LOWG,LGRP,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Southern Europe,Greece,RHO,GR,Notio Aigaio,Rhodes International Airport,36.4054,28.0862
7956,LOWG,LIPE,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Southern Europe,Italy,BLQ,IT,Emilia-Romagna,Bologna Guglielmo Marconi Airport,44.5354,11.2887
7957,LOWG,LIPY,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Southern Europe,Italy,AOI,IT,Marche,Ancona Falconara Airport,43.6163,13.3623
7958,LOWG,LOWI,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344
7959,LOWG,LOWW,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Central Europe,Austria,VIE,AT,Niederosterreich,Vienna International Airport,48.1103,16.5697
7960,LOWG,LSZH,2,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Europe,Central Europe,Switzerland,ZRH,CH,Zurich,Zurich Airport,47.4647,8.54917
7961,LOWG,LTAI,1,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396,Asia,Southwest Asia and the Middle East,Turkey,AYT,TR,Antalya,Antalya Airport,36.8987,30.8005
7962,LOWI,EGCC,1,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344,Europe,United Kingdom,England,MAN,GB,England,Manchester Airport,53.3537,-2.27495
7963,LOWI,EGGW,1,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344,Europe,United Kingdom,England,LTN,GB,England,London Luton Airport,51.8747,-0.368333
7964,LOWI,EGKK,2,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344,Europe,United Kingdom,England,LGW,GB,England,Gatwick Airport,51.1481,-0.190278
7965,LOWI,EHAM,1,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344,Europe,Western Europe,Netherlands,AMS,NL,Noord-Holland,Amsterdam Airport Schiphol,52.3086,4.76389
7966,LOWI,LGIR,1,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344,Europe,Southern Europe,Greece,HER,GR,Kriti,Heraklion International Airport (Nikos Kazantzakis Airport),35.3397,25.1803
7967,LOWI,LGKL,2,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344,Europe,Southern Europe,Greece,KLX,GR,Peloponnisos,Kalamata International Airport,37.0683,22.0255
7968,LOWI,LGKO,1,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344,Europe,Southern Europe,Greece,KGS,GR,Notio Aigaio,Kos Island International Airport,36.7933,27.0917
7969,LOWI,LIEO,1,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344,Europe,Southern Europe,Italy,OLB,IT,Sardegna,Olbia Costa Smeralda Airport,40.8987,9.51763
7970,LOWI,LOWG,1,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396
7971,LOWI,LOWI,1,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344
7972,LOWI,LOWS,1,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344,Europe,Central Europe,Austria,SZG,AT,Salzburg,Salzburg Airport,47.7933,13.0043
7973,LOWI,LOWW,1,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344,Europe,Central Europe,Austria,VIE,AT,Niederosterreich,Vienna International Airport,48.1103,16.5697
7974,LOWI,LSZB,1,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344,Europe,Central Europe,Switzerland,BRN,CH,Bern,Bern Airport,46.9141,7.49715
7975,LOWK,EDDK,3,Europe,Central Europe,Austria,KLU,AT,Karnten,Klagenfurt Airport,46.6425,14.3377,Europe,Central Europe,Germany,CGN,DE,Nordrhein-Westfalen,Cologne Bonn Airport,50.8659,7.14274
7976,LOWK,EDDV,1,Europe,Central Europe,Austria,KLU,AT,Karnten,Klagenfurt Airport,46.6425,14.3377,Europe,Central Europe,Germany,HAJ,DE,Niedersachsen,Hannover Airport,52.4611,9.68508
7977,LOWK,EGSS,1,Europe,Central Europe,Austria,KLU,AT,Karnten,Klagenfurt Airport,46.6425,14.3377,Europe,United Kingdom,England,STN,GB,England,London Stansted Airport,51.885,0.235
7978,LOWK,KIAD,1,Europe,Central Europe,Austria,KLU,AT,Karnten,Klagenfurt Airport,46.6425,14.3377,Americas,North America,United States,IAD,US,Virginia,Washington Dulles International Airport,38.9445,-77.4558
7979,LOWK,LEPA,1,Europe,Central Europe,Austria,KLU,AT,Karnten,Klagenfurt Airport,46.6425,14.3377,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881
7980,LOWK,LGTS,1,Europe,Central Europe,Austria,KLU,AT,Karnten,Klagenfurt Airport,46.6425,14.3377,Europe,Southern Europe,Greece,SKG,GR,Kentriki Makedonia,Thessaloniki Airport,40.5197,22.9709
7981,LOWK,LIPO,1,Europe,Central Europe,Austria,KLU,AT,Karnten,Klagenfurt Airport,46.6425,14.3377,Europe,Southern Europe,Italy,VBS,IT,Lombardia,Brescia Airport (Gabriele D'Annunzio Airport),45.4289,10.3306
7982,LOWK,LOWW,3,Europe,Central Europe,Austria,KLU,AT,Karnten,Klagenfurt Airport,46.6425,14.3377,Europe,Central Europe,Austria,VIE,AT,Niederosterreich,Vienna International Airport,48.1103,16.5697
7983,LOWK,LTBS,1,Europe,Central Europe,Austria,KLU,AT,Karnten,Klagenfurt Airport,46.6425,14.3377,Asia,Southwest Asia and the Middle East,Turkey,DLM,TR,Mugla,Dalaman Airport,36.7131,28.7925
7984,LOWL,EDNY,1,Europe,Central Europe,Austria,LNZ,AT,Oberosterreich,Linz Airport (Blue Danube Airport),48.2332,14.1875,Europe,Central Europe,Germany,FDH,DE,Baden-Wurttemberg,Friedrichshafen Airport (Bodensee Airport),47.6713,9.51149
7985,LOWL,HEGN,3,Europe,Central Europe,Austria,LNZ,AT,Oberosterreich,Linz Airport (Blue Danube Airport),48.2332,14.1875,Africa,Northern Africa,Egypt,HRG,EG,Al Bahr al Ahmar,Hurghada International Airport,27.1783,33.7994
7986,LOWL,KMSP,1,Europe,Central Europe,Austria,LNZ,AT,Oberosterreich,Linz Airport (Blue Danube Airport),48.2332,14.1875,Americas,North America,United States,MSP,US,Minnesota,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218
7987,LOWL,KSJC,1,Europe,Central Europe,Austria,LNZ,AT,Oberosterreich,Linz Airport (Blue Danube Airport),48.2332,14.1875,Americas,North America,United States,SJC,US,California,San Jose International Airport,37.3626,-121.929
7988,LOWL,LGRP,7,Europe,Central Europe,Austria,LNZ,AT,Oberosterreich,Linz Airport (Blue Danube Airport),48.2332,14.1875,Europe,Southern Europe,Greece,RHO,GR,Notio Aigaio,Rhodes International Airport,36.4054,28.0862
7989,LOWL,LKCS,1,Europe,Central Europe,Austria,LNZ,AT,Oberosterreich,Linz Airport (Blue Danube Airport),48.2332,14.1875,Europe,Central Europe,Czech Republic,JCL,CZ,Jihocesky kraj,Ceske Budejovice Airport (Plana Airport),48.9464,14.4275
7990,LOWL,LOWS,1,Europe,Central Europe,Austria,LNZ,AT,Oberosterreich,Linz Airport (Blue Danube Airport),48.2332,14.1875,Europe,Central Europe,Austria,SZG,AT,Salzburg,Salzburg Airport,47.7933,13.0043
